"Date","Aluminum","Arsenic","Bromine","Calcium","Chlorine","Chromium","Copper","Elemental Carbon","Elemental carbon I","Elemental carbon II","Elemental carbon III","Iron","Lead","Magnesium","Manganese","Nickel","Nitrate","Nitrite","Organic carbon","Organic carbon I","Organic carbon II","Organic carbon III","Organic carbon IV","Phosphorus","Potassium","Pyrolyzed organic carbon","Rubidium","Selenium","Silicon","Sodium","Strontium","Sulfate","Sulfur","Titanium","Vanadium","Zinc","Zirconium","PM25"
"04/15/2023",0.01158,0,0.0018,0.01453,0.00285,0.00016,0.00126,0.39664,0.57749,0.06842,0,0.03271,0.00174,0.00387,0.00066,1e-04,0.409,0.00444,1.50444,0.05407,0.31423,0.59977,0.28709,0.00069,0.03006,0.24927,NA,0.00021,0.05035,0.08148,0.00018,0.3252,0.1143,0.00229,8e-05,0.00497,0.00067,3.79245
"04/18/2023",0.00651,0,0.00034,0.01041,0.03593,8e-05,0.02035,0.17524,0.18678,0.06131,0,0.02025,0.001,0.00907,0.00023,3e-05,0.07949,0.00012,0.43496,0.00379,0.12601,0.13455,0.09776,0.00045,0.01092,0.07285,NA,NA,0.02564,0.09533,2e-04,0.22921,0.08151,0.00196,0,0.00355,0.00071,1.22747
"04/21/2023",0.00597,5e-05,0.0032,0.04137,0.95833,0.00024,0.00122,0.13279,0.15458,0.00831,0,0.03817,0.00101,0.07822,0.00082,0.00018,0.47179,0.00044,0.50247,0.04954,0.07218,0.1942,0.15645,1e-05,0.0455,0.0301,NA,0.00025,0.03582,0.74613,0.00088,0.53893,0.18624,0.00182,0.00012,0.00207,4e-04,5.20311
"04/24/2023",0.00058,0,0.00046,0.01376,0.00399,0.00043,0.00151,0.14548,0.13929,0.07002,0,0.03027,0.00172,0.00327,0.00216,0.00015,0.10961,0.00146,0.45154,0.03479,0.10472,0.15417,0.09403,0.00018,0.01005,0.06383,0.00047,0.00076,0.03607,0.06475,0.00023,0.14907,0.05552,0.00267,0,0.00385,0.00029,1.29835
"04/27/2023",0.03071,9e-05,0.00176,0.02222,0.00158,0.00039,0.00217,0.33776,0.39765,0.07318,0,0.05056,0.00149,0.02037,0.00103,0.00084,0.59304,0.00218,1.19718,0.13536,0.24048,0.43265,0.2556,0.00084,0.0274,0.13308,7e-05,0.00025,0.0782,0.10651,0.00039,0.51221,0.20605,0.00338,0.00087,0.00324,0.00073,3.68639
"04/30/2023",0.02155,0,0.00154,0.03285,0.17568,0.00023,0.00075,0.20565,0.28258,0.04653,0,0.02521,0.00185,0.06057,0.00058,5e-05,0.34383,6e-05,0.92226,0.08931,0.13879,0.29958,0.27112,7e-04,0.03266,0.12346,NA,0.00086,0.07973,0.42845,5e-04,0.64124,0.22851,0.00242,4e-05,0.00178,0.00064,3.61848
"05/03/2023",0.03474,0,0.00242,0.04944,0.00256,0.00087,0.00255,0.40389,0.45785,0.04036,0,0.08142,0.00087,0.04212,0.00718,0.00069,0.63136,0.00385,1.30819,0.0803,0.27916,0.52849,0.32592,2e-05,0.03255,0.09432,NA,0.00052,0.08837,0.27632,0.00056,0.6767,0.25416,0.00391,0.00027,0.00541,0.00015,4.97831
"05/06/2023",0.01322,0.00017,0.00113,0.02294,0.00324,0.00036,0.00917,0.2227,0.33649,0.03276,0,0.0295,0.00119,0.02893,0.00057,2e-04,0.38099,0.00964,0.94319,0.01027,0.22022,0.38057,0.18558,2e-05,0.04019,0.14655,NA,0.00048,0.03181,0.16816,0.00018,0.5487,0.21576,0.00186,0.00058,0.00394,NA,3.42373
"05/09/2023",0.0186,0,0.00187,0.01979,0.00169,0.00046,0.00111,0.20191,0.21544,0.03137,0,0.03573,4e-04,0.02725,0.00115,0.00038,0.43832,0.00106,0.53975,0.03864,0.10772,0.20483,0.14367,1e-05,0.01827,0.04489,NA,9e-05,0.04347,0.20117,0.00025,0.49712,0.19669,0.00238,0.00053,0.00277,0.00011,2.70265
"05/12/2023",0.04657,0,0.00254,0.03681,0.00213,0.00063,0.00455,0.43527,0.49092,0.03878,0,0.08048,0.0014,0.02627,0.00139,8e-04,0.31784,0.00319,1.41758,0.22842,0.23834,0.56682,0.28958,0.00053,0.03189,0.09442,NA,0.00019,0.11809,0.06904,0.00062,0.49036,0.20877,0.00534,0.00097,0.00509,0.00118,4.93064
"05/15/2023",0.05342,0,0.0024,0.05004,0.00509,0.00073,0.00247,0.68856,0.57224,0.11809,0,0.08335,0.00091,0.0299,0.00227,0.00057,0.26687,0.00377,2.67096,0.46081,0.65237,1.03594,0.52006,0.00066,0.03952,0.00177,NA,0.00023,0.13645,0.19952,0.00043,0.56084,0.22472,0.00532,3e-04,0.00533,NA,7.38889
"05/18/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05/21/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05/24/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05/27/2023",0.01087,0.00029,0.00174,0.04211,0.40384,0.00011,0.00052,0.16119,0.18366,0.02468,0,0.01618,0.00079,0.0792,0.00025,0.00019,0.57698,NA,0.93195,0.02129,0.16666,0.38428,0.31257,2e-05,0.04088,0.04715,NA,0.00043,0.02319,0.68966,0.00073,1.09626,0.41311,0.0011,0.00036,0.00149,0.00025,5.36466
"05/30/2023",0.02259,0,0.00197,0.03493,0.06876,0.00032,0.00997,0.17279,0.21232,0.01674,0,0.03843,NA,0.07092,0.00229,0.00047,0.71482,0.00063,0.69319,NA,0.17788,0.28415,0.18541,2e-05,0.03188,0.05627,0.00017,7e-05,0.0581,0.50391,0.00045,1.03422,0.39753,0.00306,0.00014,0.00223,NA,4.55537
"06/02/2023",0.02475,0,0.00275,0.03912,0.0021,0.00034,0.00146,0.2486,0.28809,0.02913,0,0.0548,0.00066,0.04434,0.00145,0.00037,0.51821,0.00412,1.06733,0.07497,0.21878,0.42043,0.28452,0.00497,0.03074,0.06863,0.00016,0.00055,0.07847,0.2204,0.00021,0.71956,0.2796,0.00292,0.00075,0.00339,0.00064,3.98147
"06/05/2023",0.01348,0,0.00144,0.02589,0.17332,NA,7e-04,0.06555,0.10661,0.013,0,0.0249,NA,0.04526,0.00059,0.00017,0.42409,0.00089,0.669,0.04581,0.09456,0.26146,0.2131,0.00016,0.02117,0.05406,2e-05,1e-05,0.03305,0.37562,0.00044,0.45624,0.17,0.00171,3e-04,0.00131,NA,3.31036
"06/08/2023",NA,NA,NA,NA,NA,NA,NA,0.0873,0.15891,0.03304,0,NA,NA,NA,NA,NA,0.72891,NA,0.85607,0.00986,0.14454,0.31668,0.28035,NA,NA,0.10464,NA,NA,NA,NA,NA,1.03957,NA,NA,NA,NA,NA,NA
"06/11/2023",0.01067,0.00012,0.00149,0.00669,0.0012,0.00022,0.00081,0.33413,0.49276,0.05014,0,0.02087,0.00142,0.00574,0.00039,0.00018,0.70395,0.00431,1.22771,0.07613,0.27062,0.42578,0.24641,0.00032,0.01751,0.20877,NA,0.00014,0.01367,0.03462,4e-04,0.71841,0.28313,0.00136,0.00067,0.00297,0.00102,4.28886
"06/14/2023",0.00547,0,0.00236,0.06849,1.27734,0.00034,0.00079,0.05689,0.0739,0.00409,0,0.02503,0.00081,0.14296,0.00239,0.00025,0.46274,NA,0.38224,0.02086,0.06644,0.1586,0.11524,2e-05,0.04704,0.0211,NA,7e-04,0.03738,1.11967,0.00137,0.8363,0.34666,0.00127,0.00011,0.00134,0.00026,6.73644
"06/17/2023",0.00333,0,0.00064,0.01287,0.00261,7e-05,0.00086,0.14272,0.16397,0.02543,0,0.01453,0.00077,0.02611,3e-04,4e-05,0.45849,0.00615,0.50233,0.01364,0.08687,0.24433,0.11081,0.00016,0.01821,0.04669,NA,3e-04,0.00866,0.27148,NA,0.419,0.18034,0.0011,5e-04,0.0017,0.00023,2.68996
"06/20/2023",0.0062,0,0.0017,0.01939,0.03763,0.00033,0.00111,0.15368,0.2115,0.00962,0,0.03876,0.00025,0.0303,0.00086,4e-05,0.37565,0.00314,0.82498,0.03635,0.1601,0.32784,0.23325,1e-05,0.02345,0.06744,NA,0.00026,0.01189,0.36216,0.00033,0.53857,0.20738,0.00158,8e-05,0.00501,NA,3.341
"06/23/2023",0.01912,0,0.00228,0.02997,0.00291,0.00266,0.00192,0.2821,0.38813,0.03662,0,0.04876,0.00123,0.03345,0.00165,0.00358,0.40876,0.00327,1.80996,0.04519,0.32933,0.83871,0.4541,0.00086,0.0311,0.14264,NA,0.00028,0.04668,0.19935,2e-04,0.63149,0.27602,0.00217,0.00158,0.00399,0.00027,5.79094
"06/26/2023",0.01476,0,0.00098,0.04235,0.00094,0.00045,0.00144,0.30926,0.34755,0.11325,0,0.04164,0.00151,0.01344,0.0026,0.00027,0.28388,0.0131,1.0803,NA,0.23832,0.45793,0.24883,1e-05,0.01667,0.15154,3e-05,0.00036,0.06368,0.15669,0.00045,0.57217,0.26336,0.00327,0.00077,0.00614,0.00014,3.6351
"06/29/2023",0.01562,0,0.0011,0.04424,0.00115,0.00102,0.00146,0.33543,0.337,0.04671,0,0.05002,0.0013,0.00774,0.0057,0.00036,0.19078,0.00263,0.89272,0.04217,0.17647,0.41546,0.21035,1e-05,0.01803,0.04828,NA,2e-04,0.05028,0.09205,0.00092,0.34736,0.13059,0.00697,0.00012,0.00294,0.00156,2.83433
"07/02/2023",0.01083,0,0.00138,0.01774,0.03818,3e-05,0.00183,0.07004,0.21688,0.03852,0,0.01839,0.00017,0.04346,0.00055,0.00024,0.42802,0.00103,0.83137,0.04596,0.12728,0.2813,0.19146,3e-05,0.04506,0.18536,0,0.00029,0.01944,0.28885,0.00108,0.4181,0.17074,0.00121,0.00065,0.00121,0.00094,2.9338
"07/05/2023",0.29109,0,0.004,0.05392,0.47436,0.00979,0.14962,1.4808,1.46059,0.02021,0,0.13138,0.00547,0.34585,0.01154,0.00321,2.01173,0.00405,11.55798,0.18672,1.64721,3.89981,5.82423,0.00177,3.0291,0,0.00148,NA,0.10636,0.08234,0.09872,3.17531,0.98841,0.03026,0.00401,0.0243,0.00553,27.14684
"07/08/2023",0.01511,0,0.00168,0.01839,0.0013,0.00018,0.00514,0.20572,0.25161,0.04013,0,0.02425,0.00092,0.03177,0.00067,0.00019,0.24713,0.00108,0.6512,0.00487,0.14546,0.27406,0.14078,6e-05,0.10377,0.08602,NA,0.00023,0.03102,0.13983,0.00359,0.49977,0.20991,0.00186,0.00051,0.00154,0.00015,2.94535
"07/11/2023",0.01596,0,0.0016,0.03137,0.00071,0.00054,0.00175,0.28598,0.30174,0.0515,0,0.05437,0.00147,0.01656,0.00216,0.00016,0.14314,0.00223,0.91702,0.00284,0.21554,0.39595,0.23542,0.00032,0.01313,0.06727,0.00019,0.00014,0.07118,0.05884,0.00067,0.32272,0.13059,0.00469,0.00021,0.00345,0.00098,2.72497
"07/14/2023",0.02215,0,0.00149,0.02558,0.00122,0.00195,0.0022,0.43157,0.41298,0.04501,0,0.06661,0.00029,0.0183,0.00146,0.00249,0.27086,0.00378,0.94546,0.06398,0.20191,0.4092,0.24393,0.00065,0.01913,0.02642,NA,7e-05,0.06437,0.09057,0.00035,0.44115,0.17864,0.0039,0.00219,0.00387,NA,3.37323
"07/17/2023",0.01923,0,0.00066,0.01928,0.00146,0.00014,0.00142,0.10686,0.13553,0.06241,0,0.03074,0.00051,0.01745,0.00054,0.00012,0.13295,0.00059,0.39628,NA,0.12397,0.13217,0.06142,1e-05,0.01248,0.09107,0.00033,0.00011,0.05656,0.09456,0.00038,0.59329,0.23665,0.00227,0.00013,0.00136,3e-04,2.27298
"07/20/2023",0.02601,0,0.0013,0.03565,0.00109,0.00099,0.00155,0.24486,0.30871,0.0315,0,0.06787,0.00136,0.02201,0.00353,0.00014,0.24514,0.00421,1.13874,0.11533,0.2366,0.47348,0.21797,0.00021,0.01746,0.09536,NA,0.00023,0.07184,0.15117,0.00112,0.48189,0.1945,0.00789,0.00037,0.00415,NA,3.53899
"07/23/2023",0.01078,0,9e-04,0.02239,0.00075,0.00012,0.00306,0.23439,0.34646,0.05208,0,0.02521,0.00065,0.01342,0.00072,0.00023,0.21385,0.00035,0.87538,0.0806,0.20107,0.24039,0.18918,1e-05,0.02097,0.16414,NA,0.00012,0.02713,0.11402,0.00035,0.73051,0.26997,0.00169,0.00066,0.00361,NA,2.8428
"07/26/2023",0.00478,0,0.00076,0.01293,0.00103,0.00022,0.00059,0.11287,0.06039,0.09271,0,0.01672,NA,0.02511,0.00029,0.00029,0.27285,0.0019,0.46263,0.0179,0.06118,0.20465,0.13866,0,0.01146,0.04023,NA,5e-05,0.0116,0.20355,0.00021,0.50556,0.18706,0.0011,0.00016,0.00144,0.00049,2.10974
"07/29/2023",0.0086,0,0.00221,0.02706,0.00155,0.00032,0.00389,0.25419,0.37887,0.01861,0,0.02215,0.00013,0.03301,0.00065,0.00022,0.45505,0.00189,1.01885,0.04361,0.23045,0.37817,0.22333,1e-05,0.0318,0.14329,NA,0.00047,0.0163,0.26392,0.00021,1.03111,0.3713,0.00106,0.00041,0.00178,NA,4.3223
